Num_env,Nom_env,Num_rec,Nom_rec,Enlace,Periodo,Cap,Real,Img
27,TAMAZUNCH,38,QUERETARO,TAMA-QUER,13.__2033,0,0,0
27,TAMAZUNCH,38,QUERETARO,TAMA-QUER,14.__2034,0,0,0
27,TAMAZUNCH,38,QUERETARO,TAMA-QUER,15.__2035,0,0,0
27,TAMAZUNCH,38,QUERETARO,TAMA-QUER,16.__2036,0,0,0
27,TAMAZUNCH,38,QUERETARO,TAMA-QUER,17.__2037,0,0,0
27,TAMAZUNCH,38,QUERETARO,TAMA-QUER,18.__2038,0,0,0
27,TAMAZUNCH,38,QUERETARO,TAMA-QUER,19.__2039,0,0,0
27,TAMAZUNCH,38,QUERETARO,TAMA-QUER,20.__2040,0,0,0
27,TAMAZUNCH,38,QUERETARO,TAMA-QUER,21.__2041,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,01.__2021,"1,200.00",0,0.02
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,02.__2022,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,03.__2023,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,04.__2024,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,05.__2025,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,06.__2026,500,1.11,180.95
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,07.__2027,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,08.__2028,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,09.__2029,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,10.__2030,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,11.__2031,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,12.__2032,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,13.__2033,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,14.__2034,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,15.__2035,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,16.__2036,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,17.__2037,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,18.__2038,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,19.__2039,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,20.__2040,0,0,0
27,TAMAZUNCH,26,HUASTECA,TAM-HUA,21.__2041,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,01.__2021,"1,750.00",0,0.01
51,TEMASCAL,53,COATZACOA,TEMA-COAT,02.__2022,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,03.__2023,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,04.__2024,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,05.__2025,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,06.__2026,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,07.__2027,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,08.__2028,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,09.__2029,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,10.__2030,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,11.__2031,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,12.__2032,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,13.__2033,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,14.__2034,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,15.__2035,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,16.__2036,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,17.__2037,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,18.__2038,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,19.__2039,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,20.__2040,0,0,0
51,TEMASCAL,53,COATZACOA,TEMA-COAT,21.__2041,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,01.__2021,216,0.01,0.09
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,02.__2022,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,03.__2023,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,04.__2024,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,05.__2025,94,0.02,0.17
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,06.__2026,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,07.__2027,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,08.__2028,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,09.__2029,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,10.__2030,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,11.__2031,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,12.__2032,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,13.__2033,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,14.__2034,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,15.__2035,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,16.__2036,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,17.__2037,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,18.__2038,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,19.__2039,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,20.__2040,0,0,0
51,TEMASCAL,50,OAXACAPOT,TEMA-OAXA,21.__2041,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,01.__2021,"3,210.00",0,0.01
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,02.__2022,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,03.__2023,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,04.__2024,177,0.76,61.25
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,05.__2025,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,06.__2026,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,07.__2027,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,08.__2028,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,09.__2029,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,10.__2030,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,11.__2031,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,12.__2032,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,13.__2033,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,14.__2034,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,15.__2035,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,16.__2036,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,17.__2037,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,18.__2038,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,19.__2039,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,20.__2040,0,0,0
51,TEMASCAL,47,PUEBLA,TEMA-PUEB,21.__2041,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,01.__2021,"1,985.00",0,0.01
29,TEPIC,30,GUADALAJA,TEP-GUA,02.__2022,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,03.__2023,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,04.__2024,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,05.__2025,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,06.__2026,85,0.96,116.38
29,TEPIC,30,GUADALAJA,TEP-GUA,07.__2027,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,08.__2028,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,09.__2029,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,10.__2030,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,11.__2031,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,12.__2032,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,13.__2033,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,14.__2034,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,15.__2035,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,16.__2036,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,17.__2037,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,18.__2038,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,19.__2039,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,20.__2040,0,0,0
29,TEPIC,30,GUADALAJA,TEP-GUA,21.__2041,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,01.__2021,965,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,02.__2022,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,03.__2023,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,04.__2024,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,05.__2025,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,06.__2026,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,07.__2027,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,08.__2028,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,09.__2029,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,10.__2030,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,11.__2031,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,12.__2032,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,13.__2033,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,14.__2034,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,15.__2035,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,16.__2036,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,17.__2037,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,18.__2038,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,19.__2039,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,20.__2040,0,0,0
43,TOLUCA,40,CENTRO,TOLU-CENT,21.__2041,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,01.__2021,650,0,0.01
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,02.__2022,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,03.__2023,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,04.__2024,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,05.__2025,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,06.__2026,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,07.__2027,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,08.__2028,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,09.__2029,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,10.__2030,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,11.__2031,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,12.__2032,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,13.__2033,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,14.__2034,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,15.__2035,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,16.__2036,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,17.__2037,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,18.__2038,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,19.__2039,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,20.__2040,0,0,0
43,TOLUCA,41,DONATOGUE,TOLU-DOGU,21.__2041,0,0,0
42,TULA,40,CENTRO,TULA-CENT,01.__2021,"3,700.00",0,0
42,TULA,40,CENTRO,TULA-CENT,02.__2022,0,0,0
42,TULA,40,CENTRO,TULA-CENT,03.__2023,0,0,0
42,TULA,40,CENTRO,TULA-CENT,04.__2024,0,0,0
42,TULA,40,CENTRO,TULA-CENT,05.__2025,0,0,0
42,TULA,40,CENTRO,TULA-CENT,06.__2026,0,0,0
42,TULA,40,CENTRO,TULA-CENT,07.__2027,0,0,0
42,TULA,40,CENTRO,TULA-CENT,08.__2028,0,0,0
42,TULA,40,CENTRO,TULA-CENT,09.__2029,0,0,0
42,TULA,40,CENTRO,TULA-CENT,10.__2030,0,0,0
42,TULA,40,CENTRO,TULA-CENT,11.__2031,0,0,0
42,TULA,40,CENTRO,TULA-CENT,12.__2032,0,0,0
42,TULA,40,CENTRO,TULA-CENT,13.__2033,0,0,0
42,TULA,40,CENTRO,TULA-CENT,14.__2034,0,0,0
42,TULA,40,CENTRO,TULA-CENT,15.__2035,0,0,0
42,TULA,40,CENTRO,TULA-CENT,16.__2036,0,0,0
42,TULA,40,CENTRO,TULA-CENT,17.__2037,0,0,0
42,TULA,40,CENTRO,TULA-CENT,18.__2038,0,0,0
42,TULA,40,CENTRO,TULA-CENT,19.__2039,0,0,0
42,TULA,40,CENTRO,TULA-CENT,20.__2040,0,0,0
42,TULA,40,CENTRO,TULA-CENT,21.__2041,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,01.__2021,100,0.01,0.03
42,TULA,44,JILOTEPEC,TULA-JILO,02.__2022,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,03.__2023,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,04.__2024,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,05.__2025,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,06.__2026,200,0,0.02
42,TULA,44,JILOTEPEC,TULA-JILO,07.__2027,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,08.__2028,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,09.__2029,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,10.__2030,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,11.__2031,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,12.__2032,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,13.__2033,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,14.__2034,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,15.__2035,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,16.__2036,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,17.__2037,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,18.__2038,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,19.__2039,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,20.__2040,0,0,0
42,TULA,44,JILOTEPEC,TULA-JILO,21.__2041,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,01.__2021,"1,550.00",0,0.01
42,TULA,38,QUERETARO,TULA-QUER,02.__2022,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,03.__2023,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,04.__2024,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,05.__2025,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,06.__2026,-75,"1,000.00","10,000.00"
42,TULA,38,QUERETARO,TULA-QUER,07.__2027,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,08.__2028,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,09.__2029,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,10.__2030,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,11.__2031,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,12.__2032,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,13.__2033,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,14.__2034,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,15.__2035,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,16.__2036,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,17.__2037,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,18.__2038,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,19.__2039,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,20.__2040,0,0,0
42,TULA,38,QUERETARO,TULA-QUER,21.__2041,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,01.__2021,335,0.01,0.06
64,VALLADOLI,65,CANCUN,VALLA-CANC,02.__2022,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,03.__2023,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,04.__2024,50,8.73,564.4
64,VALLADOLI,65,CANCUN,VALLA-CANC,05.__2025,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,06.__2026,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,07.__2027,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,08.__2028,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,09.__2029,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,10.__2030,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,11.__2031,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,12.__2032,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,13.__2033,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,14.__2034,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,15.__2035,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,16.__2036,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,17.__2037,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,18.__2038,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,19.__2039,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,20.__2040,0,0,0
64,VALLADOLI,65,CANCUN,VALLA-CANC,21.__2041,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,01.__2021,40,0.1,0.37
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,02.__2022,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,03.__2023,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,04.__2024,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,05.__2025,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,06.__2026,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,07.__2027,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,08.__2028,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,09.__2029,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,10.__2030,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,11.__2031,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,12.__2032,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,13.__2033,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,14.__2034,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,15.__2035,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,16.__2036,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,17.__2037,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,18.__2038,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,19.__2039,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,20.__2040,0,0,0
64,VALLADOLI,67,PLAYACARM,VALLA-PLYC,21.__2041,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,01.__2021,"1,050.00",0,0.01
25,VALLES,26,HUASTECA,VALL-HUA,02.__2022,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,03.__2023,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,04.__2024,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,05.__2025,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,06.__2026,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,07.__2027,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,08.__2028,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,09.__2029,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,10.__2030,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,11.__2031,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,12.__2032,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,13.__2033,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,14.__2034,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,15.__2035,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,16.__2036,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,17.__2037,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,18.__2038,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,19.__2039,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,20.__2040,0,0,0
25,VALLES,26,HUASTECA,VALL-HUA,21.__2041,0,0,0
25,VALLES,33,SLP,VALL-SLP,01.__2021,"1,500.00",0,0.03
25,VALLES,33,SLP,VALL-SLP,02.__2022,0,0,0
25,VALLES,33,SLP,VALL-SLP,03.__2023,0,0,0
25,VALLES,33,SLP,VALL-SLP,04.__2024,0,0,0
25,VALLES,33,SLP,VALL-SLP,05.__2025,0,0,0
25,VALLES,33,SLP,VALL-SLP,06.__2026,0,0,0
25,VALLES,33,SLP,VALL-SLP,07.__2027,0,0,0
25,VALLES,33,SLP,VALL-SLP,08.__2028,0,0,0
25,VALLES,33,SLP,VALL-SLP,09.__2029,0,0,0
25,VALLES,33,SLP,VALL-SLP,10.__2030,0,0,0
25,VALLES,33,SLP,VALL-SLP,11.__2031,0,0,0
25,VALLES,33,SLP,VALL-SLP,12.__2032,0,0,0
25,VALLES,33,SLP,VALL-SLP,13.__2033,0,0,0
25,VALLES,33,SLP,VALL-SLP,14.__2034,0,0,0
25,VALLES,33,SLP,VALL-SLP,15.__2035,0,0,0
25,VALLES,33,SLP,VALL-SLP,16.__2036,0,0,0
25,VALLES,33,SLP,VALL-SLP,17.__2037,0,0,0
25,VALLES,33,SLP,VALL-SLP,18.__2038,0,0,0
25,VALLES,33,SLP,VALL-SLP,19.__2039,0,0,0
25,VALLES,33,SLP,VALL-SLP,20.__2040,0,0,0
25,VALLES,33,SLP,VALL-SLP,21.__2041,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,01.__2021,283.1,0,0.03
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,02.__2022,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,03.__2023,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,04.__2024,943.6,0,0.01
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,05.__2025,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,06.__2026,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,07.__2027,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,08.__2028,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,09.__2029,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,10.__2030,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,11.__2031,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,12.__2032,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,13.__2033,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,14.__2034,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,15.__2035,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,16.__2036,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,17.__2037,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,18.__2038,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,19.__2039,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,20.__2040,0,0,0
46,VERACRUZ,51,TEMASCAL,VERA-TEMA,21.__2041,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,01.__2021,540,0,0.01
46,VERACRUZ,45,POZARICA,VER-POZ,02.__2022,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,03.__2023,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,04.__2024,100,0.01,0.05
46,VERACRUZ,45,POZARICA,VER-POZ,05.__2025,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,06.__2026,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,07.__2027,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,08.__2028,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,09.__2029,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,10.__2030,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,11.__2031,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,12.__2032,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,13.__2033,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,14.__2034,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,15.__2035,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,16.__2036,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,17.__2037,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,18.__2038,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,19.__2039,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,20.__2040,0,0,0
46,VERACRUZ,45,POZARICA,VER-POZ,21.__2041,0,0,0
